Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
66446,Panasonic,TH-P55UT50Z,,New Zealand,Thailand,140.051,8376.06,Plasma,0.4,14.0,0.3,164.0,5.5,5.52835472090355,603.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0059
66477,Panasonic,TH-L55WT50Z,,New Zealand,Malaysia,138.818,8232.84,LCD (LED),0.21,18.3,0.15,107.0,7.0,7.37560407288319,393.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0060
66481,Panasonic,TH-L55DT50Z,,New Zealand,Malaysia,138.798,8228.0,LCD (LED),0.21,15.6,0.15,104.0,7.0,7.50039833780559,382.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0061
66484,Panasonic,TH-L47WT50Z,,New Zealand,Malaysia,119.324,6084.0,LCD (LED),0.22,17.8,0.15,84.0,7.0,7.2201026488997,309.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0062
66486,Panasonic,TH-L47ET50Z,,New Zealand,Malaysia,119.324,6084.0,LCD (LED),0.17,16.0,0.15,86.0,7.0,7.119714640565,316.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0063
66514,Panasonic,TH-L47DT50Z,,New Zealand,Malaysia,119.324,6084.0,LCD (LED),0.14,13.1,0.15,83.0,7.0,7.2784933136247,305.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0064
66516,Panasonic,TH-L42ET50Z,,New Zealand,Malaysia,106.697,4863.9,LCD (LED),0.17,15.7,0.15,69.0,7.0,7.20997200708228,254.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0065
66517,Panasonic,TH-L42DT50Z,,New Zealand,Malaysia,106.697,4863.9,LCD (LED),0.14,13.2,0.15,68.0,7.0,7.28110715332695,250.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0066
66780,Panasonic,TH-L55ET5Z,,New Zealand,Malaysia,138.798,8228.0,LCD (LED),0.2,16.6,0.15,101.0,7.0,7.6313389176568,371.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0070
67030,Panasonic,TH-L50EM5Z,,New Zealand,Malaysia,125.727,6754.5112,LCD (LED),0.2,13.3,0.15,73.0,8.0,8.26374642335839,269.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0067
67506,GVA,GVAN26LEDC,,New Zealand,China,66.087,1866.24,LCD (LED),0.31,0.0,0.0,37.0,6.0,6.50861108269489,137.0,Approved,,,Single product class,Unavailable,0.0,,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0071
67775,TEAC,LE5050FHD,,Australia,China,125.731,6754.867344,LCD (LED),0.4,0.0,0.0,61.0,7.0,7.39367084716426,225.0,Approved,2018-08-12,,Single product class,Unavailable,6.0,http://www.teac.com.au/,http://www.teac.com.au,6.06266560294773,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0553
67806,Panasonic,TH-L60E55Z,,New Zealand,Malaysia,151.338,9786.98,LCD (LED),0.21,13.1,0.15,120.0,7.0,7.58818023276646,440.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0068
67810,Panasonic,TH-L39EM5Z,,New Zealand,Malaysia,97.965,4099.2,LCD (LED),0.2,11.9,0.15,48.0,8.0,8.16601339535837,177.0,Approved,,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0069
67812,Visione,VISLED1960HD,,New Zealand,China,80.039,2736.7112736,LCD (LED),0.58,0.57,0.0,26.57,9.0,9.228312963589,100.0,Superseded,,2013-05-21,Single product class,Unavailable,7.0,http://www.capisco.co.nz/,http://www.visione.co.nz/,7.228312963589,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0072
67981,GVA,GVAN19LEDC,,New Zealand,China,47.013,944.1792,LCD (LED),0.42,0.0,0.0,22.7,6.0,6.65259539086063,85.0,Approved,,,Single product class,Unavailable,0.0,,,,,,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0073
68010,GVA,GVAN32FLED,,New Zealand,China,80.054,2736.16,LCD (LED),0.53,0.0,0.0,53.9,6.0,6.12131033389066,200.0,Approved,,,Single product class,Unavailable,0.0,,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0074
68584,sunview,SA32AEHDP,,Australia,China,80.043,2737.0771,LCD (LED),0.35,0.0,0.0,49.16,6.0,6.54515202715091,182.0,Approved,2018-02-20,,Single product class,Unavailable,3.54365197500181,,http://www.SunView.com.au,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,NTV1201
68766,DORA,DE06(DECE2008),,"Australia,Fiji,New Zealand",China,39.491,666.222742,LCD (LED),0.446,0.0,0.0,15.02,,,58.0,Approved,2018-05-01,,Single product class,Unavailable,4.5,,,4.53464490409767,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,EPS,Digital,AS/NZS 62087.1:2010,ATV0354
69123,Visione,VISLED3260HD,,New Zealand,China,80.039,2736.7112736,LCD (LED),0.32,0.31,0.0,23.07,9.0,9.90421369585891,86.0,Superseded,2112-11-01,2013-05-21,Single product class,Unavailable,7.0,http://www.capisco.co.nz/,http://www.visione.co.nz/,7.90421369585891,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0075
69239,VISION,VS32LEDDVDP4,,"Australia,Fiji,New Zealand",China,80.131,2743.6644,LCD (LED),0.275,0.0,0.0,63.22,5.0,5.4466795056313,233.0,Approved,2018-03-01,,Single product class,Unavailable,2.0,,,2.44517865245578,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0217
69242,VISION,VS24LEDDVDP4,,"Australia,Fiji,New Zealand",China,60.965,1588.181904,LCD (LED),0.539,0.0,0.0,32.34,6.0,6.55121218598596,121.0,Approved,2018-03-01,,Single product class,Unavailable,3.5,,,3.54992238570301,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0216
69298,SHARP,LC-60LE631X,LC-60LE631X**,"Australia,Fiji,New Zealand,Other",Malaysia,152.493,9936.3516,LCD (LED),0.28,23.58,0.5,126.64,7.0,7.3750863473379,468.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.37330284943043,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0174
69298,SHARP,LC-60LE631X**,LC-60LE631X**,"Australia,Fiji,New Zealand,Other",Malaysia,152.493,9936.3516,LCD (LED),0.28,23.58,0.5,126.64,7.0,7.3750863473379,468.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.37330284943043,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0174
69298,SHARP,LC-60LE631X-WH,LC-60LE631X**,"Australia,Fiji,New Zealand,Other",Malaysia,152.493,9936.3516,LCD (LED),0.28,23.58,0.5,126.64,7.0,7.3750863473379,468.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.37330284943043,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0174
69303,SHARP,LC-60LE640X,,"Australia,Fiji,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.18,25.83,0.5,99.24,8.0,8.45235412555941,368.0,Approved,2018-02-12,,Single product class,Unavailable,5.0,http://www.sharp.net.au/,,5.45057062765194,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0175
69304,SHARP,LC-46LE835X,,"Australia,Fiji,New Zealand",Malaysia,116.812,5830.6587,LCD (LED),0.12,16.09,0.5,81.49,7.0,7.16709607454107,301.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.16539765312864,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0176
69305,SHARP,LC-40LE835X,,"Australia,Fiji,New Zealand",Malaysia,101.612,4412.0592,LCD (LED),0.12,14.46,0.5,64.21,7.0,7.12198644732665,238.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.12034918664349,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0177
69306,SHARP,LC-52LE835X,,"Australia,Fiji,New Zealand",Malaysia,132.174,7464.96,LCD (LED),0.11,17.03,0.5,83.1,8.0,8.07954248994785,307.0,Approved,2018-02-12,,Single product class,Unavailable,5.0,http://www.sharp.net.au/,,5.07779995296561,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0178
69308,SHARP,LC-60LE835X,,"Australia,Fiji,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.12,17.7,0.5,99.6,8.0,8.45235412555941,368.0,Approved,2018-02-12,,Single product class,Unavailable,5.0,http://www.sharp.net.au/,,5.45057062765194,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0179
69309,SHARP,LC-32LE345X,,"Australia,Fiji,New Zealand",Malaysia,80.043,2737.0771,LCD (LED),0.44,0.0,0.0,42.5,7.0,7.17887705849052,158.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.17737700634142,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0180
69310,SHARP,LC-60LE630X,,"Australia,New Zealand",Malaysia,152.493,9936.3516,LCD (LED),0.4,29.4,0.5,134.2,7.0,7.09664773353491,498.0,Approved,2018-02-12,,Single product class,Unavailable,4.0,http://www.sharp.net.au/,,4.09486423562743,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0181
69344,VEON,VN3228LED-FHD,,New Zealand,China,80.133,2744.0136,LCD (LED),,,,50.0,6.0,6.48091968688077,185.0,Approved,2112-11-16,,Single product class,Unavailable,0.0,http://www.tianledigital.com/,,,,,Internal,Digital,AS/NZS 62087.1:2010,ZTV0076
69375,VISION,VS22LEDDVDP4,,"Australia,Fiji,New Zealand",China,54.687,1277.919504,LCD (LED),0.703,0.0,0.0,24.82,6.0,6.98233204715181,95.0,Approved,2018-03-01,,Single product class,Unavailable,3.5,,,3.98114090986192,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0228
69376,VISION,VS19LEDDVD1,,"Australia,Fiji,New Zealand,Other",China,47.013,944.1792,LCD (LED),0.454,0.0,0.0,20.925,6.0,6.98065059833654,79.0,Approved,2018-03-06,,Single product class,Unavailable,3.5,,,3.97960715518361,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0232
69387,TONGTEL,TLED50,,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.329,0.0,0.0,91.5,7.0,7.26729367104327,336.0,Approved,2018-03-01,,Single product class,Unavailable,4.0,,,4.26556792570355,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0227
69399,VEON,VN3928LED,,New Zealand,China,97.971,4101.2817,LCD (LED),,,,70.0,6.0,6.47931358089186,258.0,Approved,2112-11-16,,Single product class,Unavailable,0.0,http://www.tianledigital.com/,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0077
69400,VEON,VN4628LED-FHD,,New Zealand,China,116.812,5830.6587,LCD (LED),,,,90.0,6.0,6.74132481622491,331.0,Approved,2112-11-16,,Single product class,Unavailable,0.0,http://www.tianledigital.com/,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0078
69490,VEON,VN46D1LCD,,New Zealand,China,116.818,5833.14,LCD,,,,155.0,4.0,4.3230466900253,568.0,Approved,2112-11-22,,Single product class,Unavailable,0.0,http://www.tianledigital.com/,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0079
69507,VEON,VN3059LCD-F8,,New Zealand,China,80.043,2737.0771,LCD,0.45,0.0,0.0,75.52,4.5,4.64675781356529,278.0,Approved,2112-12-06,,Single product class,Unavailable,0.0,,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0084
69513,TRANSONIC,TC46D6LCD,,New Zealand,China,116.818,5833.14,LCD,,,,155.0,4.0,4.3230466900253,568.0,Approved,2112-11-23,,Single product class,Unavailable,0.0,http://www.tianledigital.com/,,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0080
69541,VEON,VN1980LED/DVD-C,,New Zealand,China,47.013,944.1792,LCD (LED),0.44,6.37,0.0,19.08,7.0,7.15414659207098,76.0,Superseded,2112-12-04,2013-05-21,Single product class,Unavailable,5.0,,,5.15414659207098,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0082
69564,LOEWE,Connect ID 55 DR+ 51465_44,Connect ID 55 DR+ 51465_44,"Australia,New Zealand",Germany,138.798,8228.0,LCD (LED),0.35,31.0,1.0,92.0,7.0,7.8288990661459,355.0,Approved,2018-07-29,,Single product class,Unavailable,4.5,,http://www.loewe-int.de/en/,4.82714146265083,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,,ATV0526
69564,LOEWE,Connect ID 55 DR+ 51465U44,Connect ID 55 DR+ 51465_44,"Australia,New Zealand",Germany,138.798,8228.0,LCD (LED),0.35,31.0,1.0,92.0,7.0,7.8288990661459,355.0,Approved,2018-07-29,,Single product class,Unavailable,4.5,,http://www.loewe-int.de/en/,4.82714146265083,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,,ATV0526
69564,LOEWE,Connect ID 55 DR+ 51465W44,Connect ID 55 DR+ 51465_44,"Australia,New Zealand",Germany,138.798,8228.0,LCD (LED),0.35,31.0,1.0,92.0,7.0,7.8288990661459,355.0,Approved,2018-07-29,,Single product class,Unavailable,4.5,,http://www.loewe-int.de/en/,4.82714146265083,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,,ATV0526
69594,TRANSONIC,TC2430LED/DVD-C,,New Zealand,China,59.809,1528.497216,LCD (LED),0.32,6.35,0.0,24.41,7.0,7.56430735398155,94.0,Superseded,2112-12-06,2013-05-21,Single product class,Unavailable,5.5,,,5.56430735398155,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0083
69595,VEON,VN2280LED-FHD-C,,New Zealand,China,54.687,1277.919504,LCD (LED),0.37,6.132,0.0,22.86,7.0,7.27470223434371,89.0,Superseded,2112-12-04,2013-05-21,Single product class,Unavailable,5.0,,,5.27470223434371,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0081
69835,KONKA,KDL32MS611A,KDL32MS611A,New Zealand,China,80.623,2800.0,LCD (LED),0.24,0.0,0.0,48.2,6.0,6.31726584060424,195.0,Superseded,2113-01-14,2013-05-21,Single product class,Unavailable,4.0,,,4.31726584060424,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0087
69835,KONKA,KDL32MS65A,KDL32MS611A,New Zealand,China,80.623,2800.0,LCD (LED),0.24,0.0,0.0,48.2,6.0,6.31726584060424,195.0,Superseded,2113-01-14,2013-05-21,Single product class,Unavailable,4.0,,,4.31726584060424,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0087
69836,KONKA,KDL39MS615A,,New Zealand,China,98.489,4128.0,LCD (LED),0.36,0.0,0.0,69.4,6.0,6.10557172102857,282.0,Superseded,2113-01-14,2013-05-21,Single product class,Unavailable,4.0,,,4.10557172102857,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0088
69861,Dick Smith,GE6835,,Australia,China,125.638,6745.2,LCD (LED),0.35,0.0,0.0,107.8,6.0,6.05300273707923,440.0,Approved,2018-02-21,,Single product class,Unavailable,3.0,,http://www.dse.com.au,3.05127724244405,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0188
